9.669997337917787816e-02,-4.044828886487074060e-01,-2.424099332662514247e-02,9.090957497323381986e-01,1.349332153000000062e+03,2.080191405999999915e+03,2.008617676000000074e+03
1.312110469276393243e-01,-4.171371491891280869e-01,-4.726301690362103708e-02,8.980793211981267232e-01,1.327296996999999919e+03,2.085535400000000209e+03,1.996270508000000063e+03
1.632419169726518904e-01,-4.245787840527043833e-01,-6.607496639325646792e-02,8.880985482994276925e-01,1.305146606000000020e+03,2.089697998000000098e+03,1.989103027000000111e+03
1.777489364956487683e-01,-4.266488475711934236e-01,-7.714297243913513513e-02,8.834166843817774506e-01,1.285214844000000085e+03,2.091302490000000034e+03,1.984973021999999901e+03
1.986628810021618674e-01,-4.288867430994910412e-01,-8.644894821761418824e-02,8.769924746869268706e-01,1.266478882000000112e+03,2.090556641000000127e+03,1.977469360000000052e+03
2.199019296821910774e-01,-4.267618635348074396e-01,-9.903896833041320180e-02,8.716127212853164163e-01,1.247610228999999890e+03,2.088744873000000098e+03,1.974019774999999981e+03
2.371168848559500886e-01,-4.257497932557376963e-01,-1.099059466296303106e-01,8.662755793362476586e-01,1.230535278000000062e+03,2.087469481999999971e+03,1.972342529000000013e+03
2.550529429358636690e-01,-4.222139055361934790e-01,-1.207079729934650292e-01,8.614598072617422053e-01,1.210881104000000050e+03,2.086914307000000008e+03,1.970613037000000077e+03
2.721461031601296043e-01,-4.143041570467849710e-01,-1.365990517794512804e-01,8.576883251166846911e-01,1.197146117999999888e+03,2.086451415999999881e+03,1.969800293000000011e+03
1.916700665063620912e-01,-2.210080766861693136e-01,-2.245630779196962912e-01,9.295103225248010359e-01,1.233037597999999889e+03,2.100002196999999796e+03,2.124558594000000085e+03
1.755839353274443737e-01,-2.371759126413679197e-01,-2.155999205884192860e-01,9.308246571508134171e-01,1.246898560000000089e+03,2.098613037000000077e+03,2.114811768000000029e+03
1.504729773397494030e-01,-2.509889622026966194e-01,-1.970439703264610931e-01,9.357008590895433686e-01,1.265745850000000019e+03,2.092895264000000225e+03,2.104527344000000085e+03
1.202970048340750858e-01,-2.635870105921124251e-01,-1.796070072174179022e-01,9.401020377775309855e-01,1.288102051000000074e+03,2.082405272999999852e+03,2.096930907999999818e+03
9.703401978523863713e-02,-2.892140589707526410e-01,-1.715880349868038890e-01,9.367481910029755721e-01,1.306780639999999948e+03,2.069775878999999804e+03,2.084759277000000111e+03
8.286798553439997383e-02,-3.207999440005250835e-01,-1.670339708422185210e-01,9.286118378996746081e-01,1.320693970000000036e+03,2.057871094000000085e+03,2.069238769999999931e+03
6.590603611961527719e-02,-3.523731931171242282e-01,-1.521450833826793470e-01,9.210545047812964681e-01,1.331523560000000089e+03,2.046701659999999947e+03,2.053605957000000217e+03
4.752398422422596247e-02,-3.898758705791667833e-01,-1.350799551596760240e-01,9.096656980328829967e-01,1.341625976999999921e+03,2.037597412000000077e+03,2.037480591000000004e+03
4.519500038915155726e-02,-4.314370037148883008e-01,-1.209080010410783362e-01,8.928610076879798241e-01,1.351421630999999934e+03,2.030458251999999902e+03,2.019247802999999976e+03
4.090698842399886903e-02,-4.770808649940060930e-01,-1.123689682014405722e-01,8.706857536103328465e-01,1.360918091000000004e+03,2.022532958999999892e+03,2.002559203999999909e+03
6.442097829593185221e-02,-4.745928401049531731e-01,-5.511898142986709770e-02,8.761127048289183428e-01,1.375192749000000049e+03,1.996534668000000011e+03,2.015074951000000056e+03
8.335999726737598758e-02,-4.887469839783853964e-01,-7.243299762557395272e-02,8.654079716310617565e-01,1.360959716999999955e+03,1.995420775999999933e+03,2.007375487999999905e+03
1.058459883320151951e-01,-5.049689443344990147e-01,-8.558499056549628836e-02,8.523369060422201215e-01,1.343133544999999913e+03,1.995963866999999937e+03,1.995916991999999937e+03
1.381780049715756187e-01,-5.177480186283150987e-01,-1.105420039772461033e-01,8.370330301160304742e-01,1.322884643999999980e+03,1.998831787000000077e+03,1.986353882000000112e+03
1.812909454702298917e-01,-5.291448408406639325e-01,-1.327209600793992916e-01,8.182447538834705103e-01,1.302000610000000052e+03,2.002967407000000094e+03,1.976181518999999980e+03
2.347458725600215790e-01,-5.252577148455428446e-01,-1.638169110662803796e-01,8.013505649589166557e-01,1.273403563999999960e+03,2.008435547000000042e+03,1.968991211000000021e+03
1.716740390966209340e-01,-1.803010410613129777e-01,-1.054880240235815947e-01,9.627522192548084723e-01,1.296867432000000008e+03,2.072036865000000034e+03,2.077963623000000098e+03
1.921789540193650503e-01,-1.999229521665401299e-01,-1.233429704890260797e-01,9.528297720264523596e-01,1.283846923999999944e+03,2.072218506000000161e+03,2.070423095999999987e+03
2.049360803578096080e-01,-2.064360809459772073e-01,-1.425320558884691502e-01,9.460813709694581020e-01,1.268969360000000052e+03,2.069796143000000029e+03,2.068638915999999881e+03
2.114738854978129023e-01,-2.039858895521759752e-01,-1.527789172781068017e-01,9.435714891047708441e-01,1.257293456999999989e+03,2.066561035000000174e+03,2.067220946999999796e+03
2.137610741868624376e-01,-2.038060707319280795e-01,-1.617230561268049593e-01,9.416023267878521619e-01,1.249990356000000020e+03,2.063399902000000111e+03,2.064350342000000182e+03
